text	label
回骖并跃都门道	4
溪水无情知有情	2
人喜岁初晴	4
高斋闻雁来	3
烂醉羽觞飞	3
却恨寻芳去较迟	2
疏星映户月流天	3
斫竹和梢编作篱	3
至死难忘今日心	1
霞彩云芳艳影留	4
偏近骚人怅望中	2
只今机会不容发	3
胡啼番语两玲珑	4
不过东里即西家	3
山北山南处处行	3
暮祭蚕神酌冻醪	4
虽居世网常清净	4
骎骎车马繁	2
欸乃数声烟雨外	4
后有良工识苦心	4
纵横胆似天	4
新雁南来片影孤	2
四听鸡号人欲兴	3
乃知朝市即青山	4
管领薰风动舜廷	5
看取人间傀儡棚	2
多谢寄来情意重	4
异枝同颖绕祥云	4
此中怨声流彻天	1
荣落须臾亦弄姿	4
咽云箫鼓传声沸	3
扁舟荡漾泊何处	3
秋庭不埽携藤杖	2
五色彩丝颁禁殿	5
挽我梅花树下来	3
欲把西湖比西子	3
只待相如草诏来	4
山风山雨总成悲	1
弃甲南来异锦旋	2
此知之外更无知	3
更宜顿扫从前事	3
千骑星飞向前死	2
雨余江色远相连	3
呼号傍孤城	1
傍人莫笑标题误	3
功名远付十年期	3
还有人间母子情	5
翦称名将岂其然	3
蒌蒿如柱不成簪	3
知有工夫展故人	4
济济九官十二牧	3
二月风光渐恼人	2
十五回经癸丑春	3
石润云先动	4
嘉实无媒笑自誉	4
故园东望路漫漫	2
凉冷秋天稳暖身	4
连理枝头花正开	4
美人笑指东窗下	5
邓子弓强殊未发	3
双髻云深古道危	3
买断西风恣意秋	2
风暖荒莱步始匀	4
美誉占游春	4
须防按剑向随和	3
却要后天推	3
岁华摇落惨将归	1
投老难堪与君别	2
淅沥寒声滴夜长	3
逢秋莫叹须知分	2
良辰僧坐笑砖磨	3
露坐绳床天不尽	3
未到常山三十里	3
一灯明暗又诗成	4
无人说向江神道	3
圣贤随世亦时中	3
肯逐人间风露秋	3
半捲画帘屏扇掩	3
碧云芳草两依依	3
金炉香尽漏声残	3
将母邗沟上	3
青山谁计髑髅春	1
年年时节近天申	5
美人亲手擘来初	4
萱花自惜可忘忧	4
浪花飞点翠罗裾	4
梦魂惊断石桥边	3
炎炎赫赫忽荒寒	2
归及初晴素魄圆	3
迢迢乡路为谁归	1
醉来恣意折芳菲	3
大庾岭头春似海	4
美恶一周还自复	3
行春车马闹如烟	4
青蒻蒙头映绿蓑	2
因君说与故人家	3
此生归路愈茫然	2
风流太守最宜春	5
好诗时见贾参军	4
客舍愁中正独眠	2
渔子不知兴废事	3
禅版蒲团老病僧	2
谁向夜深吹玉笛	2
冷极睡无离枕梦	2
月和馀雪夜吟寒	2
玉润金明信好冠	4
为向榆关使君道	3
雨滴空阶日影中	3
珍重星郎为寿意	3
高卧深居不见人	3
古镜当空了不昏	4
萤飘叶坠卧床前	2
世间偏恼最明时	2
追随燕蓟儿	3
背水未成韩信阵	2
属车八十一	3
工夫自此宜加励	4
一枕僧房得安梦	4
青黑文身志气豪	4
又为邦伯去	3
前山何故枯松上	2
何妨共倒樽中渌	3
社雨霏霏湿杏花	4
蚊蚋落其中	3
但斩郁城侯万户	3
古寺不挂寰瀛图	3
雅量宏吞震泽秋	5
愁阴为我开	2
天寒白屋贫	2
雕阑玉砌旧承恩	3
老夫犹是地行仙	4
吴中风物最娇饶	4
定知归梦到吴兴	4
名纸朝来满敝庐	2
木德临参照南斗	3
休遣玲珑唱我诗	2
清香满座瓜分玉	4
石苔秋雨步迟迟	2
铜炉起澹烟	3
有美佳宾贤主人	4
神清午夜语凄然	1
茅檐一夜萧萧雨	2
不羡黄金带十围	4
爱随流水一溪云	3
竹篱阴里得时开	4
又拖长袖揖王公	2
一炉沉水对梧桐	3
生意欣欣满目前	4
宦途气味已谙尽	2
薄晚面西风	1
著意探梅偏不发	2
坤爻认直方	3
一年一度游山寺	3
松风吹我飞	4
试上芳堤望春野	4
父子同荣世所稀	3
鹊噪乌啼异昔时	3
不知雨雪江陵府	2
从此西湖休插柳	3
谗人肉味知何似	3
饿唯蒿藿病无医	1
且看参军唤苍鹘	3
欢爱并蒂花	4
不受人间泪眼弹	3
应笑休文过万卷	3
乳燕声稀夏日长	3
耽酒成仙几十春	3
槿花无此分	3
都如未病时	3
门掩西风梦正回	2
度朔山尤远	3
无益虚教杨八愁	2
趁伴南飞逐越船	3
长江淡淡吞天去	3
仄行郭索出沧漘	2
山西旧将本书生	3
春红秋紫绕池台	4
醉临绝壁岸纶巾	3
扁舟荡漾水无踪	3
樯竿无数插空濛	4
遥见青山起白云	3
藓花如漆试求看	3
妇馌夫耕笑语喧	4
景疏楼上唤蛾眉	3
一行万里纤尘静	3
北山虽远却相亲	4
采菱辛苦似天刑	3
旧国婆娑几树梅	2
野人何事不归耕	3
自看花样古	3
夹溪随处有桃花	4
许君尽得东坡术	3
政是风娇日騃天	4
北门缭绕出东门	3
可爱深红爱浅红	4
惨澹天云欲雨低	1
若教植此沉香北	4
团扇他年书好句	3
千里得君诗挑战	3
当初造曲者为谁	3
不随龙去只鱼汀	3
满眼黄花泪不乾	1
四山依旧画屏开	3
记取金钲第二声	3
听到虞姬直是愁	1
长笛圜鼙曲调新	4
欲觉闻晨钟	3
惠崇残笔老尤奇	3
埋没残碑草自春	2
何人会得春风意	3
水澄熊白成壶酒	4
雪白葵花持玉节	4
不知自笑还相笑	3
如今风景那堪写	2
火聚刀林试命回	2
似篾身材无事瘦	2
秋山却也堪人恨	2
耳根得听琴初畅	4
久别长思醉一回	2
惭愧使君怜病眼	2
七十四年双耳聋	2
清愁万斛无消处	1
手携稚子夜归院	3
画出江西秋晓山	3
向来逆料无遗恨	3
睡又不成行不是	3
扫园收槲叶	3
山雨霏微鸭头水	4
并话一宵中	3
当秋九月庆华筵	5
铁马渡河风破肉	3
莫道暂来无所得	3
贤哉淑德继鸡鸣	5
妄起并吞意	3
若把西湖比西子	3
欲睡不堪热	2
一官聊复戏人间	4
松风溜溜作春寒	2
促召王褒入九重	5
片帆飞去若轻鸿	3
顾我成年清渭上	3
芦荻中间一港深	3
翻忆当年苏紫微	3
暗风吹雨入寒窗	2
百年乔木郁苍苍	3
永戴宸慈袭美祥	5
逃战彭城似去邠	3
况对西山爽气馀	4
他时不见北山路	2
连年疾疠缘何事	2
不随柳絮落人家	4
只有草花偏称意	4
檀晕鞓红总胜流	4
无地著孤臣	2
老翁殊未衰	4
琉璃虽破彩云飞	2
双泪天山洒翠微	2
日月光华淑气新	5
应将喜报主人知	5
斜吹乱雪忽平船	3
想见音容涕泗垂	1
可是人间秋水碧	3
天遣今宵无寸云	3
亦知自惜难判割	1
为谁弦雅奏	3
风月江山何处无	3
不见雪陈汤	3
多情立马人	3
盍将吴簿配蘋羞	3
须知竹死愁方尽	3
清献先生无一钱	3
长乐宫中帝奉亲	3
老师心亦七十六	3
会稽真个不能啼	3
但对眉间翠	4
国授民时正	4
沦落天涯已白头	2
爱菊爱梅人也无	3
穿云度堑信腾腾	3
忽有人家并有田	3
三辱清时政事堂	3
男解牵牛女能织	4
太阳偏不及	3
人间今复见丹青	3
莫作天涯万里意	3
至德无私不我欺	3
常观月从东海出	3
山城风月作过从	2
重云到地翻盆雨	3
六王亡更七王亡	1
绮季餐芝未免饥	3
形容岂似故将军	2
绝代佳人爱薜萝	4
由来天下传	3
难说玉皇惆怅事	2
大汉何因有蚌胎	3
此生凡事不须忙	2
徐恬旧宅芹泥暖	4
病收衰泪泣西风	1
灯火官船夜睡迟	3
若到睡思来	3
方知一杯酒	3
老阮不狂谁会得	3
卜筑黄花老亦佳	4
觥罍欲解痡瘏恨	1
从来事有幸不幸	3
独坐焚香聴水声	3
韩张泛几回	3
树开小道紫骝骄	3
桃花最深处	3
谁见尊前此惆怅	2
夜舂云母声	3
个个圆如济世财	3
大球三尺美无臕	5
既为诸父赏	3
使君开宴小蓬瀛	4
忽得远书看百过	3
噩梦惊回晓枕寒	2
寒阵须凭酒解围	3
画鹤能同薛少保	3
凤衫噀熨蔷薇露	4
窗前向秋月	3
西行未必能胜此	2
共贺东床得好姻	4
壮士悲歌出塞频	2
瘦觉宽馀缠臂金	2
三月来禽媚	4
丈夫多英雄	3
黯黯危肠独九回	2
闇劣何由识俊髦	2
清浅白沙滩	4
乱随流水到天涯	2
冰销玉液鳬鹥喜	4
两头埋后终无恙	3
文雅风流虽可爱	3
却厌斑鸡半岭啼	2
一夜池塘草复生	4
谁似西湖处士才	3
枕边时把泪珠弹	2
卧听鸠啼花落尽	2
却缘风雪频相阻	2
高谊犹在目	3
归向妻孥誇至夕	4
冰河一瞥已通神	3
杜门忧国复忧民	1
柔极深慈冠古先	5
君看出没非无意	3
依迟动车马	3
园古逢秋好	4
荷叶巢龟荐瑞频	4
不遣吾人略小留	2
野猿惊泣绿杨深	2
过雨平田尚有泥	3
路长唯恐有沉浮	2
十八女儿摇艇子	3
哀笳晓幽咽	1
河水腥风接海涛	3
曾向教坊听国乐	3
览镜朝来心自知	3
月到东园分外光	5
南浦桥边系钓船	3
闷来弹鹊漫停梭	2
未谏瑶华世未知	2
南邻却有新歌舞	4
东渚西陂万马奔	3
怕见枝头烂熳开	1
越使可因千里致	3
更有新诗送岛郊	4
莫作林间独醒客	3
木瘿刳成贮酒尊	3
咬牙囓齿骂松源	1
归程摹入小诗来	3
蓝舆但恨无人举	2
九畴咸叙今天锡	3
寒鸡且道贪眠著	3
沿流出郭到红桥	3
飞虫绕烛梦回迟	3
功名啐啄与时同	3
好望云山去	4
中殿妃嫔各尽欢	4
胜于新蘂断君肠	2
独有才情压海东	3
溪上泛舟成底事	3
白晒丁香之子孙	4
爱杀溪南辛老子	3
珍与欧阳象管同	3
欢酌坐怡然	5
卷地风来政恼人	1
却笑吃虚隋炀帝	3
先生岁晚被人疑	2
回策如萦独善骑	5
园林春意早	4
共惊烂漫开正月	5
扶风乔木夏阴合	3
姮娥约滕六	3
江山好处吾能记	3
自此方知怨	2
无村不禁烟	3
晓踏骅骝访玉京	3
一廛固愿授陈相	3
遥瞻陵柏泪成行	1
药炉汤鼎煮孤灯	2
授经谁吊伏生灵	2
千奇万怪只依然	3
都城开博路	3
又逢古洛蔡公碑	3
残冬飞雪已三回	3
乾坤如许大	3
滴在罗衣到死香	2
折柳春江南渡头	3
又领兰台四库书	3
堂前介福还增寿	5
还图一醉浸愁眉	1
林深鸟兽知无迹	3
招呼朋友说新诗	4
午醉醒来一梦非	2
荒草如今知是谁	2
公心只仰胡	3
才见驺虞仪殿陛	3
不为素纨犹在手	3
野岸柳黄霜正白	2
澹庵老荐此诗人	3
渥惠日新鸿庆远	4
秋月孤山两相向	2
具舰逃安往	3
船尾竹林遮县市	3
半是当年浊水泥	3
常愿南山到眼来	4
人笑同心是天定	4
世情巇险君知否	2
重钞梅冶一奁诗	2
珍重北檐殊韵胜	4
尽护遶城家	3
天上浮云不肯归	2
潭上祠堂拜此辰	3
洛畴五福古难并	5
远望生愁陟降劳	2
清光不改只如新	4
黄昏雨急东风恶	1
白露凋花花不残	3
君恩深厚犹惭惧	2
风悲月黑楚歌闻	2
年年绿水送残红	2
箧中尚有丝纶句	4
惭愧偷儿让路行	3
云根新径络山腰	3
细雨孤帆春睡起	2
只言燕赵多奇士	3
寘之盛酒樽	4
应是江妃夜夜弹	4
祥云瑞气罩虚空	4
六年无限诗书乐	4
借人篱落种黄花	2
江南霜重莫嫌渠	3
心知此被无他巧	3
游人未暮已心忙	2
东风吹雨送残春	4
武陵溪上看桃花	4
老夫昔是青城客	3
潘郎鬓岂春能绿	4
且作人间过数年	3
凄凉池馆欲栖鸦	2
扬州云气鬰佳哉	4
日满东窗煖似春	4
不知福地真何福	3
谢公才业自超群	4
偷得青州一岁闲	4
桃花向来浑不数	3
遮掩春堂碍燕归	2
辛勤终日拾遗穗	4
犯月撞星到碧穹	4
前贤初岂有冤亲	2
纣用妇言亡	3
随车男子今何在	3
逢店投床片子时	3
记得登陴谕贼时	3
况堪风雨横相欺	1
事随日出无时暇	3
阳和今日到	4
白鹭冲烟送酒来	4
黄昏来扣野人扉	3
谁信而今有忠义	3
姑射仙姿不畏寒	4
浑似江乡景趣新	4
愁应白早不应迟	1
鹊慵乌慢得桥迟	2
杨柳梨花迎客处	3
不见浇花供佛人	3
不是仙园三食罢	3
数声啼血上花枝	1
恰是东风二月时	4
能用能诛谁计策	3
夜吹送悠扬	3
门前幸有田堪治	4
花底一壶天所破	5
桃花复似霞	5
莫问兰溪双只牌	3
不须长叹夫差事	3
时把一杯非好饮	2
冷艳凝轻露	4
三从总吉祥	3
目断黄尘听马嘶	3
传闻赵魏推盟主	4
人间无处不春台	4
政缘抱病怯行舆	2
十分整顿乾坤了	3
半夜不知香露冷	2
肠断松江隔具区	1
上下跻攀取意行	4
江淹犹匪恨	1
荣谢易为花厚薄	3
闲人逢尽不逢君	2
熟美酣馨迸佳瑞	4
忍爱桃花自隐居	2
江湖自有备	3
桂花同寂寂	3
已喜淮阴见白鱼	5
风搅九天霜雪寒	3
筑室肇闻开吉卜	4
橙子闲搓指爪香	4
别后冷山月	2
笑尔穷通亦似人	3
不肯凌寒取次开	2
英姿举世无	4
不劳寻见尹夫人	4
惆怅城西别	2
东家学嗜蒲葅味	3
好作新诗吟景物	4
不学孟嘉狂落魄	3
湖南地近保生全	3
何当节一惠	3
只倩渠侬取意栽	4
芝草琅玕青鹿肥	4
飞骑于今幸蜀忙	3
四海五湖洪浪奔	2
幸有九贤俱毕集	4
苏州死后风流绝	2
声声犹带发冲冠	2
我爱韩亭好	4
欲将赤骥换青娥	3
捉囚可不畏天公	2
阵阵山风递雨来	3
锦衣白日还家乐	5
不知还肯念王孙	1
自古云林远市朝	3
六合已一家	2
不遣穷阴草色枯	4
误看田水作深川	3
续寿长丝献紫宸	5
长铗归来夜帐空	3
结局景定壬戌年	3
力请还山又几年	3
风里杨花点点愁	2
爱惜似儿孙	4
天生南浦一文人	3
不将得失供谈笑	3
包羞忍耻是男儿	3
伫向景风承异渥	4
今朝领得春风意	4
他时不用逃名姓	3
支离病骨怯初寒	2
不到龙沈亦可羞	2
绝境与谁同	2
霜落荷枯又一奇	4
红稻不须鹦鹉啄	3
行穿荦确度谽谺	3
压沙寺后千株雪	4
仙禽寿杖垂佳贶	5
世间何物最鲜华	3
犯雪寻梅雪满衣	3
晚林不动蝉声苦	2
凌晨讼牒如山积	3
长洲苑外草萧萧	2
莲池旧是无波水	3
归家说盛衰	3
孝诚今日再逢时	3
堂上莱衣献寿卮	4
非叶非花只是香	3
路旁人已羡登仙	4
莫遣寒侵鹤膝枝	3
丰年底事汝忧愁	2
政是时人重子虚	3
穿尽松杉行尽石	4
花谢花开浑不问	3
黑花满眼丝满头	2
不料偷生作老人	2
草木英华信有神	4
与君春别又逢春	2
两仪亦有盈亏数	3
后五百年君记取	3
喜无一事到公庭	3
风雪萧萧席作门	3
古田驰义勇	5
幡竿岭带鹧鸪山	3
踞床看尽水沉烟	2
鹞儿高别两三层	3
又恐常常枯老泪	1
竹映松遮灯火深	2
参天高树午风清	4
爱酒无钱可计春	3
万里携归尔知否	4
衰颓日甚君休问	1
中年绝欲不复念	2
正喜南官秩任荣	4
待渠湔拂一床书	4
暂出嫌喧可得除	2
寒波浸寂寥	2
古今供作别离愁	2
茅斋夜雪虎行踪	3
苔径雨馀堆落叶	3
纤纤新月皎于眸	4
大晟乐韵协宫商	3
犹幸早春茶未试	4
也信美人终作土	1
出门一笑大江横	4
唯有寒柽暗秋色	2
已教农父歌田守	3
独拄寒筇遶岸行	3
快取金狨覆马鞍	3
芳名耿耿旧流传	2
一毫无复关心事	3
三十年来始到家	3
两山夹岸走苍龙	3
已觉铜瓶暖不冰	4
灵椿储寿嘏	5
碧琉璃上雪花翻	3
一夜缁郎刬醮坛	3
梦中还与故人游	4
春日偏能惹恨长	1
江风江水自舂撞	3
只隔秋云一片山	2
荷花折尽浑闲事	2
犹恐通州热杀君	3
不闻亲杀鼻亭神	2
良心放则死	2
圣主忧民未解颜	3
如何锁得杏园春	4
只今判却肩舆去	3
迂拙深时招世谤	2
彩丝祝寿芳辰启	5
优游杖履抚昭琴	4
不虞青眼已澜翻	3
连宵好梦频	4
女奴扶醉踏苍苔	3
青鞋惯泥潦	4
不上灵岩即虎丘	3
两足白如霜	5
何忍将身卧泪痕	2
城中殊未有梅看	3
杳杳烟波隔千里	3
一生不倩毛锥子	3
绝业名山幸早成	3
踌躇待新月	4
安得后生俱自好	3
愁心得酒不成欢	1
朝退联鞍出大明	2
要使欢盟未可寒	4
盛德资邦杰	4
智行无端堕浊尘	2
暮采多南子	4
讽书小史非新至	3
更宜疏雨湿阑干	4
残暑无端抵死留	2
遥知圣主行时令	3
却顾松花已自奢	3
殷勤傍石绕泉行	4
病后殊胜未病时	3
夜来桂殿罢中秋	2
纵谈楚汉割鸿沟	3
折将离恨入孤舟	1
停针无语泪盈眸	1
吹落梅花歌落尘	2
墙外谁家桃李开	3
饶君丽句春难敌	3
椒花颂酒祈新福	5
春秋断烂无人读	2
似袅长枝欲下来	3
梦入平阳旧池馆	3
数柄疏荷出小池	4
如今重说恨绵绵	1
短短踈篱缭白沙	4
寒窗冻坐成何事	2
邂逅红梅得一枝	3
一片暖云筛雨过	4
赢得洋场恶少名	2
欲将寥落与谁愁	1
故岁时光漏中去	3
胡芦河上泪沾巾	2
生灵愁悴苦寒灰	1
密有花红绿刺长	3
一椀琉璃照佛灯	3
何如铅鼎养中央	3
莫教容易作银钱	3
此恨不关风与月	2
若论身外更悠悠	3
早知守厕去	2
不将贵盛骄门族	3
漫山白白与红红	4
八秩总开三百岁	3
云奎卜筑又逢君	4
东野穷愁死不休	2
了却官书更赋诗	4
唯有高名久不忘	3
老鹤唤回童子睡	3
愿祝一花添一岁	5
野花盘髻胜金钿	4
一曲人生薤露歌	2
一枝柔橹暮咿哑	4
不辞相望阻寒宵	3
苑墙曲曲栁冥冥	3
野寺秋晴每独过	3
传与姑苏新样好	5
岂独稻畦枯已久	2
禅床更著玉纵横	4
昔也处先公	3
欲识沧波无限意	3
危冠广袖楚宫妆	3
偏与閒檐活瓦松	4
历尽艰危到平地	3
架桥筑路村翁事	3
也知轻薄恶蚊蝇	2
玉府蓬山见上仙	5
还向陇西飞	3
免被儿童议刻深	2
犊鼻应怜犬子劳	3
莫道弦歌愁远谪	4
凭仗鲤鱼将远信	4
况复深宵夜雨时	2
十年前已卜菟裘	3
不问南朝与北朝	3
雪满西山把菊看	2
以妾颜色美	4
愁人对著君休问	2
怜君更抱重泉恨	2
定被春光引得颠	3
多少巫山旧家事	3
举头便见天边月	3
煖云烘日正春浓	4
五陵豪气未全衰	4
陶惜其人没	1
偏夺高柔室内贤	3
东君有意能相顾	3
寒食花枝插满头	4
好音和雅乐雍无	5
元来轿顶呜呜响	3
耻向东君更乞怜	3
莆阳自古称嘉地	3
何处一鸧来	3
只堪惊老眼	2
升沉荣瘁可须论	3
烂红野果压枝斜	4
泓然老砚池	3
雪掩寒山径不开	2
多情只有谢康乐	3
病起新凉得恣眠	2
楼下无心卧许公	4
方信河阳浪得名	3
不见惊澜曾覆舟	3
北望祝南山	2
诗囊羞涩酒杯嫌	2
闾山要著黄华老	3
倚栏春昼永	4
那堪衰病意	1
斗大山中茅屋好	4
看花满眼泪	1
水远山长愁杀人	2
今日相逢瘴海头	4
亦有不愁头自白	2
不是白兵生眼孔	3
念尔辛勤岁已深	3
可能少补二州民	2
从来未识漫相亲	3
寻芳何事又空回	2
博士今儒彦	3
不爱朱丹画车毂	3
难泯同胞好	3
归去秋山斸茯苓	3
幸不乏先畴	2
不是秋池是道场	3
百草当门茅舍低	2
薄荷花开蝶翅翻	4
雪消寿自延	4
梦中飞楫定谁催	4
使舸忽归心赏罢	4
怕将春色照愁颜	2
昌歜佳辰风自南	4
鄠杜真成可卜居	4
曲肱烦暑都消尽	4
杂花烂熳柳成阴	4
检校园丁日有程	3
头白自吟悲赋客	1
笑指蓬莱山	4
不是登山还放棹	3
渐渐新麦地亲锄	4
内园乐部每承恩	4
衰疾侵凌失鬓青	2
归雁如今不寄书	2
晓露初乾日正妍	4
家祭无忘告乃翁	3
抱瓮须防吏部来	3
莫共金家斗甘苦	3
七返从来有七还	3
不寒不暖昼偏长	4
愁绝狐狸潭畔路	2
传兄在石头	3
蚁知将雨先移穴	3
钟鼓声稀下直迟	3
影微人已醉	3
沉沉玉漏稀	4
向来驰誉鬓双青	4
我恨今犹在泥滓	2
抄云淅玉何曾梦	4
十方皆满凈名箪	3
杂花开遍县城东	3
楚人工怨亦工愁	1
休羡椒花颂好春	4
临流列万幢	3
城下黄河去不回	2
钓台云日拥千章	3
说著长峰十日愁	2
附丽高阴暑里春	3
月落霜严自靓妆	3
子制毛锥端似之	3
尺池终日钓微风	4
乾坤无处不沙尘	2
萧条四野叹遗黎	1
花柳无情各自春	2
竟日霜寒暮解围	4
可能留命待桑田	2
旱忧枯槁水忧沈	2
后来风浪但惊鸥	3
千里同风皆默契	3
梦里鸣鸠唤雨来	3
百年难尽此身悲	1
斯人独憔悴	2
满目墙匡春草深	2
春风敷水店门前	3
问谁首义孔门徒	2
物我元须各安稳	3
春香摇曳夏阴繁	4
饱霜孤竹声偏切	1
天与佳儿一字褒	5
